user_id,experiment_group,experiment_week,experiment_day,user_type,device,checkout_conversion,aov_idr,payment_failure,session_duration_sec
1792,control,3,17,new,mobile,0,,0,215.5
5399,treatment,3,15,new,mobile,0,,0,94.6
7173,treatment,1,4,returning,mobile,0,,0,154.8
674,treatment,2,9,new,desktop,1,191440.68,0,120.2
51,control,2,11,returning,mobile,0,,0,230.8
484,control,3,21,returning,mobile,1,246976.38,0,167.8
1924,control,3,15,new,mobile,0,,0,247.2
11780,treatment,2,14,returning,desktop,1,170228.02,0,185.7
9222,control,1,2,new,mobile,0,,0,218.5
10516,control,1,5,returning,mobile,0,,0,187.8
928,treatment,1,7,returning,mobile,0,,0,91.5
5532,treatment,3,15,returning,desktop,0,,0,172.1
4920,control,1,7,returning,mobile,0,,0,155.0
8499,treatment,1,6,new,mobile,0,,0,113.5
1951,treatment,3,17,returning,desktop,0,,0,67.4
8076,control,3,18,returning,mobile,0,,0,208.6
2168,control,3,15,returning,mobile,0,,0,152.7
7069,control,3,21,returning,mobile,0,,0,118.1
4925,control,3,15,returning,mobile,0,,0,209.3
8385,control,2,13,new,mobile,0,,1,170.2
3035,treatment,3,18,returning,desktop,0,,0,61.0
11914,control,2,14,returning,desktop,0,,0,220.6
7061,control,2,8,new,mobile,0,,0,279.8
9339,treatment,3,17,returning,mobile,0,,0,165.5
7906,control,3,17,returning,mobile,1,125483.74,0,143.3
4607,treatment,3,16,returning,desktop,0,,1,66.1
2349,control,3,18,returning,desktop,0,,0,170.1
1348,control,3,21,new,desktop,0,,0,232.4
2767,control,1,4,new,mobile,0,,0,144.2
4041,control,3,15,returning,mobile,1,304584.36,0,209.8
2237,control,3,20,returning,desktop,1,91855.47,0,151.9
5717,treatment,2,9,returning,mobile,0,,0,127.1
10119,control,3,15,returning,desktop,0,,0,178.3
7404,treatment,2,12,returning,desktop,1,161821.06,0,80.0
7986,control,2,8,returning,mobile,0,,0,225.0
11227,control,1,6,returning,desktop,0,,0,177.9
1431,treatment,3,20,returning,desktop,0,,0,144.7
1276,control,3,15,new,mobile,0,,0,149.7
7756,treatment,2,14,new,desktop,0,,0,176.3
10182,treatment,2,10,returning,mobile,0,,0,195.9
6516,control,3,17,new,mobile,0,,0,149.6
3155,control,2,10,returning,mobile,0,,0,166.0
3370,control,1,3,new,mobile,0,,1,134.6
10903,control,1,5,returning,mobile,0,,0,181.5
5636,treatment,2,9,returning,mobile,1,1781665.73,0,142.6
4709,control,2,14,returning,desktop,0,,0,186.8
4839,control,2,12,returning,desktop,0,,0,201.4
3049,treatment,2,13,new,desktop,0,,0,115.0
7811,control,2,9,returning,mobile,0,,0,225.2
11176,treatment,3,21,returning,mobile,0,,0,22.1
9800,control,1,6,new,mobile,0,,0,186.9
5581,treatment,1,3,returning,desktop,0,,0,173.1
7808,control,3,15,new,mobile,0,,0,181.1
3289,control,3,18,new,desktop,0,,0,157.4
2013,control,3,18,new,mobile,0,,0,103.6
7093,treatment,1,7,new,desktop,0,,0,192.6
1454,treatment,2,13,returning,mobile,0,,0,155.7
1079,treatment,3,16,new,desktop,0,,0,62.9
6464,control,2,8,returning,desktop,1,94339.63,0,140.0
10502,control,1,4,new,mobile,0,,0,131.8
435,control,3,20,returning,desktop,0,,1,169.8
7196,treatment,2,9,new,mobile,0,,0,104.9
614,treatment,3,21,returning,mobile,1,65923.58,0,104.5
11926,control,2,11,returning,mobile,1,184613.6,0,167.4
2994,treatment,2,11,new,mobile,0,,0,78.3
11663,control,3,20,new,desktop,0,,0,167.2
1112,control,1,7,returning,mobile,0,,0,169.9
7248,control,2,9,returning,mobile,0,,0,167.5
7710,treatment,3,15,returning,desktop,0,,0,44.7
10791,treatment,2,13,returning,desktop,0,,1,162.4
1283,control,3,21,returning,mobile,0,,0,80.8
2454,treatment,2,14,returning,desktop,0,,1,124.9
10513,control,2,13,returning,mobile,0,,0,246.4
7891,treatment,2,8,returning,mobile,0,,0,119.8
11959,treatment,2,13,returning,mobile,0,,0,84.5
6593,control,2,10,returning,mobile,1,119432.47,0,206.1
8367,control,1,3,new,mobile,0,,0,204.6
915,treatment,1,7,returning,desktop,0,,0,98.2
5282,control,3,21,returning,desktop,0,,0,257.3
5837,treatment,1,7,new,desktop,0,,0,175.9
9328,control,3,19,new,desktop,0,,1,231.9
1198,treatment,3,17,new,desktop,0,,1,49.9
6388,control,1,3,returning,desktop,0,,0,183.8
9567,control,2,11,returning,mobile,0,,1,191.5
7734,control,3,17,new,mobile,0,,0,234.1
2877,control,3,16,new,desktop,0,,0,110.8
8324,treatment,2,14,returning,mobile,0,,1,161.6
5909,control,3,15,returning,mobile,1,221738.19,1,143.0
7999,control,3,21,returning,desktop,0,,0,259.5
108,control,1,4,returning,mobile,1,173885.23,0,170.9
3690,control,3,15,returning,desktop,1,543116.54,0,202.1
4608,control,1,6,new,mobile,0,,0,230.0
9976,control,3,16,new,desktop,0,,0,137.4
11335,control,1,6,returning,mobile,0,,0,167.6
8092,control,3,17,new,mobile,0,,0,147.5
8217,treatment,3,21,new,mobile,1,122659.15,0,161.1
968,control,1,5,new,mobile,0,,0,204.0
6250,control,1,6,returning,mobile,0,,0,236.8
218,control,2,10,returning,mobile,0,,0,213.7
2983,control,3,15,returning,mobile,0,,0,188.3
7444,control,2,12,returning,mobile,1,242910.05,0,192.1
5580,treatment,2,8,returning,mobile,0,,0,88.3
7700,treatment,2,12,returning,mobile,0,,0,88.6
8476,control,3,19,new,desktop,0,,0,180.8
4951,control,3,17,new,mobile,0,,1,152.4
511,control,1,5,new,mobile,0,,0,147.2
5235,treatment,2,12,returning,mobile,1,124142.62,0,118.5
6821,treatment,1,1,new,mobile,0,,0,118.7
4484,control,1,6,returning,desktop,0,,0,136.7
6063,control,3,15,new,desktop,0,,1,253.4
574,treatment,1,6,returning,mobile,0,,0,96.4
6576,treatment,2,14,new,desktop,0,,1,141.3
40,treatment,2,8,returning,mobile,1,86087.45,0,124.7
4218,control,2,10,returning,mobile,0,,0,182.5
3911,treatment,3,15,returning,mobile,1,127712.92,0,183.1
1624,control,3,21,returning,mobile,0,,0,201.1
7282,control,2,11,new,desktop,0,,0,175.6
1415,control,1,5,new,desktop,0,,0,200.2
2565,treatment,3,18,new,mobile,0,,0,186.0
6849,control,3,20,new,desktop,0,,0,163.5
2407,treatment,1,5,returning,mobile,0,,0,157.6
8845,treatment,2,11,returning,mobile,0,,0,145.1
8644,control,2,13,returning,mobile,1,143726.21,0,201.6
5227,control,2,8,returning,mobile,0,,0,277.6
3285,control,1,2,returning,mobile,0,,0,164.7
5479,treatment,2,8,returning,desktop,0,,0,146.2
347,treatment,1,5,new,mobile,0,,0,126.1
7223,treatment,2,8,returning,mobile,0,,0,143.7
7111,treatment,1,6,new,mobile,0,,0,99.3
2629,control,3,21,returning,mobile,0,,0,139.4
9844,treatment,3,20,returning,desktop,0,,0,182.5
3315,control,2,13,new,mobile,1,129933.9,0,190.2
7633,treatment,2,14,returning,desktop,0,,0,123.3
3044,control,2,11,returning,mobile,0,,0,163.5
10671,control,1,6,returning,mobile,0,,0,170.3
4994,control,3,17,new,mobile,0,,0,125.3
7423,control,3,16,new,mobile,0,,0,215.5
4048,control,1,7,returning,mobile,0,,0,148.0
9058,treatment,1,4,returning,mobile,0,,0,145.7
11996,treatment,1,5,returning,mobile,0,,0,186.2
5035,treatment,2,9,new,mobile,0,,0,161.9
4611,treatment,2,11,returning,desktop,1,278927.42,0,201.2
11957,treatment,2,13,new,mobile,1,101995.51,1,136.9
5336,treatment,3,15,new,mobile,0,,0,85.5
9592,control,2,8,new,mobile,0,,0,205.4
11792,treatment,1,2,new,desktop,0,,0,100.9
5012,treatment,1,5,returning,mobile,0,,0,99.2
9040,control,2,8,returning,mobile,0,,0,168.8
938,control,1,2,new,desktop,1,132742.52,0,106.0
4533,treatment,3,19,returning,desktop,1,364112.12,0,191.6
4845,control,3,20,returning,mobile,0,,0,147.1
3465,treatment,3,19,new,mobile,0,,0,55.7
8070,treatment,1,1,new,desktop,0,,0,175.2
178,treatment,3,17,new,desktop,0,,0,217.4
7334,treatment,2,11,returning,mobile,0,,0,170.0
3603,treatment,3,19,returning,desktop,0,,0,243.1
8303,control,2,13,returning,desktop,0,,0,235.6
7502,treatment,1,6,new,desktop,0,,0,179.0
10632,control,3,19,returning,mobile,0,,0,199.1
1220,control,2,9,returning,mobile,0,,0,178.4
8311,treatment,1,7,new,desktop,0,,0,141.8
11354,control,1,6,new,mobile,0,,0,223.9
7020,treatment,1,4,returning,mobile,0,,1,26.9
9843,control,2,13,returning,mobile,0,,0,156.4
458,control,2,13,new,desktop,0,,0,194.5
5065,treatment,3,20,returning,desktop,0,,0,86.0
1158,control,2,14,returning,mobile,1,93141.73,0,125.8
9515,control,2,13,returning,desktop,0,,0,141.4
3239,control,3,17,returning,mobile,0,,0,124.2
9831,treatment,1,1,new,desktop,0,,0,31.0
1214,control,2,8,returning,mobile,0,,0,149.4
11132,control,3,19,new,desktop,0,,0,208.6
11481,treatment,1,3,new,desktop,0,,0,120.0
11849,control,2,9,returning,mobile,0,,0,168.3
7837,control,3,20,returning,mobile,0,,0,155.9
10624,treatment,1,5,returning,desktop,0,,0,159.0
8944,treatment,3,21,returning,mobile,1,109580.89,0,123.5
933,control,2,13,returning,desktop,0,,1,239.1
4723,control,2,8,returning,mobile,0,,1,154.0
4194,treatment,3,17,returning,desktop,0,,0,69.3
2232,treatment,1,3,returning,mobile,0,,0,110.3
2652,control,1,7,returning,desktop,0,,0,228.7
1985,treatment,3,16,returning,mobile,0,,0,187.4
8807,control,2,10,new,mobile,0,,0,128.7
2474,treatment,1,7,returning,mobile,0,,0,131.5
1434,control,3,17,new,mobile,0,,0,294.0
10884,treatment,1,2,returning,mobile,0,,0,128.4
5368,treatment,1,1,returning,mobile,0,,0,117.6
4032,control,3,21,returning,mobile,0,,0,143.4
2215,treatment,1,6,returning,mobile,0,,0,133.0
11258,control,3,20,returning,desktop,0,,0,224.7
304,treatment,2,9,returning,desktop,0,,0,40.7
8945,treatment,3,19,new,mobile,0,,0,87.6
10762,treatment,3,18,new,desktop,0,,0,147.5
971,control,1,1,returning,mobile,0,,0,226.0
10422,control,2,14,returning,mobile,0,,0,170.1
5415,treatment,2,14,new,mobile,1,190875.04,0,242.9
211,treatment,3,18,returning,mobile,0,,0,202.6
1935,treatment,3,18,new,mobile,0,,0,130.8
11696,treatment,2,8,new,mobile,0,,0,160.3
652,treatment,3,18,new,desktop,0,,0,73.6
11206,control,2,8,returning,mobile,0,,0,169.0
9310,treatment,1,6,new,desktop,0,,0,168.8
10143,control,3,17,returning,mobile,0,,0,62.1
8234,treatment,2,13,returning,desktop,0,,0,136.2
3614,treatment,1,2,returning,mobile,0,,0,103.7
6818,control,1,2,returning,mobile,0,,0,123.7
6023,control,1,7,returning,mobile,0,,0,146.1
3015,control,2,14,new,mobile,0,,0,120.7
11923,treatment,2,14,returning,mobile,0,,0,55.3
2975,treatment,1,7,returning,desktop,0,,0,83.7
8107,control,2,9,returning,desktop,0,,0,221.1
2319,control,2,10,returning,mobile,0,,0,206.3
1422,control,3,17,new,desktop,0,,0,155.8
3548,treatment,2,11,returning,mobile,1,339324.36,0,184.6
1140,treatment,3,20,new,mobile,0,,0,129.1
9756,control,3,17,new,mobile,0,,0,165.8
6855,control,3,20,returning,desktop,0,,0,188.1
7794,control,1,2,returning,desktop,1,161305.56,0,124.1
7247,treatment,1,1,returning,desktop,0,,0,103.3
2880,control,3,17,returning,mobile,0,,0,193.1
750,treatment,1,1,returning,mobile,0,,0,98.4
11353,control,1,6,returning,mobile,0,,0,197.9
8373,control,1,7,returning,mobile,0,,0,202.0
399,control,1,5,new,mobile,0,,0,150.2
6984,treatment,1,5,returning,mobile,0,,0,20.0
10450,control,3,17,returning,desktop,0,,0,161.8
322,control,2,10,returning,desktop,0,,0,182.0
3618,control,1,5,returning,desktop,0,,0,150.4
7349,control,3,17,new,mobile,0,,0,164.5
10443,treatment,2,12,returning,mobile,0,,0,92.0
4603,treatment,1,4,returning,mobile,0,,0,44.1
6606,control,1,1,new,desktop,0,,0,175.3
4095,control,3,20,returning,desktop,1,249236.84,0,217.2
7590,control,2,14,returning,desktop,0,,0,297.0
10413,control,3,20,new,desktop,0,,0,143.5
11479,treatment,1,4,new,mobile,0,,0,199.2
3887,treatment,3,19,returning,mobile,0,,0,81.0
11178,treatment,2,11,new,mobile,0,,0,39.7
9165,control,1,1,returning,mobile,0,,0,155.2
765,treatment,2,9,returning,mobile,0,,0,133.0
6677,control,2,12,new,desktop,0,,0,163.4
6163,control,3,20,returning,mobile,0,,0,141.8
11834,control,1,3,new,desktop,0,,0,175.4
10924,control,2,12,returning,mobile,0,,0,92.2
9742,control,3,15,returning,desktop,1,359011.2,0,114.0
8329,treatment,3,17,new,mobile,1,116741.15,0,189.7
3034,control,1,2,new,mobile,1,154221.34,0,186.7
5096,treatment,3,17,returning,mobile,0,,0,166.4
6358,treatment,1,2,returning,desktop,0,,0,146.1
10744,treatment,3,19,returning,mobile,0,,0,179.8
1666,treatment,1,1,returning,mobile,0,,0,148.8
3133,control,3,18,new,mobile,1,260555.85,0,245.0
8127,control,1,2,new,desktop,1,305249.12,0,118.1
474,control,1,3,returning,desktop,0,,0,115.9
3995,control,2,10,new,mobile,0,,0,185.4
11514,control,1,1,new,mobile,1,152755.26,0,224.0
3027,control,1,6,new,mobile,0,,0,139.2
11714,control,3,19,returning,mobile,1,266659.56,0,167.0
4680,treatment,2,14,returning,mobile,0,,0,98.2
4650,control,3,15,returning,mobile,0,,0,241.6
10102,treatment,1,3,returning,desktop,0,,0,160.6
7066,treatment,3,16,returning,mobile,0,,0,197.1
6787,control,3,17,returning,mobile,0,,0,152.3
3835,control,1,2,returning,desktop,0,,0,261.1
2996,control,3,19,new,mobile,1,151691.83,0,158.9
1400,control,1,5,returning,mobile,0,,0,164.3
4732,treatment,2,8,returning,mobile,0,,1,80.1
1352,treatment,3,15,returning,desktop,0,,0,114.1
11257,control,2,13,new,mobile,0,,0,209.9
5355,treatment,2,10,returning,desktop,1,240117.8,1,141.5
5121,treatment,2,13,returning,mobile,0,,0,186.5
1698,treatment,2,10,new,desktop,1,144379.47,0,123.4
252,treatment,1,2,new,mobile,0,,0,166.2
5525,control,3,16,returning,mobile,0,,0,138.9
1884,treatment,2,11,new,mobile,0,,0,203.4
10054,control,1,3,new,mobile,0,,0,250.9
4784,treatment,1,4,returning,desktop,0,,0,84.4
5211,control,3,17,returning,mobile,0,,0,147.3
8682,treatment,3,16,new,mobile,0,,0,140.4
5545,treatment,2,10,new,mobile,0,,0,139.4
11361,treatment,1,7,returning,mobile,0,,0,147.6
7579,control,1,5,new,mobile,0,,0,296.5
9804,treatment,1,6,returning,desktop,1,107163.21,0,154.8
11322,control,1,5,new,mobile,0,,0,148.8
2981,treatment,1,3,returning,mobile,0,,0,110.7
5131,control,3,19,returning,mobile,0,,0,177.7
10847,treatment,3,16,new,mobile,1,259490.99,0,127.9
8147,control,2,8,new,mobile,0,,0,196.8
10064,control,1,5,returning,desktop,0,,0,225.3
7413,control,2,13,returning,desktop,0,,0,241.4
2443,control,1,4,new,mobile,0,,0,245.3
8899,control,2,14,new,desktop,0,,0,174.2
8664,treatment,1,3,returning,mobile,0,,0,154.7
6801,control,1,6,new,mobile,0,,0,224.6
10689,control,1,1,returning,mobile,0,,0,99.3
9783,treatment,2,9,returning,mobile,0,,0,135.5
11294,treatment,2,9,returning,mobile,0,,0,183.0
9153,treatment,3,21,returning,mobile,1,584501.89,0,80.4
2496,treatment,2,12,new,mobile,0,,0,170.7
9003,control,3,18,new,mobile,0,,0,163.1
8829,control,2,8,returning,mobile,0,,1,212.1
10047,treatment,1,3,returning,mobile,0,,0,161.6
7823,control,1,2,returning,mobile,0,,0,170.8
4813,treatment,3,18,returning,mobile,0,,0,99.1
11639,treatment,2,14,returning,mobile,0,,0,263.8
4509,treatment,2,10,new,mobile,0,,1,80.5
9397,treatment,1,1,new,mobile,0,,0,141.8
5980,treatment,1,6,returning,mobile,0,,0,189.7
2326,treatment,2,10,returning,mobile,0,,0,166.6
2389,treatment,1,3,returning,mobile,0,,0,235.2
8282,treatment,2,9,new,desktop,0,,0,169.9
3652,control,3,20,new,mobile,0,,1,178.0
2453,treatment,1,7,returning,mobile,1,203662.63,0,128.6
9140,control,3,18,returning,mobile,0,,0,211.5
7683,control,2,8,returning,mobile,0,,0,195.5
5578,treatment,1,5,new,mobile,0,,1,146.9
9281,treatment,2,9,returning,mobile,0,,1,90.4
7529,control,2,10,returning,desktop,0,,0,185.4
2847,control,1,1,returning,desktop,0,,0,223.8
3388,treatment,1,4,returning,mobile,0,,0,95.2
10118,treatment,3,18,returning,desktop,0,,0,157.1
6562,control,3,18,new,mobile,0,,0,177.4
5567,treatment,1,7,returning,mobile,1,332166.92,0,75.5
5338,treatment,2,10,returning,mobile,1,224540.76,0,133.1
249,control,2,8,returning,desktop,1,271421.96,0,224.4
4128,control,1,6,returning,desktop,0,,0,149.5
1796,control,2,13,new,desktop,0,,0,194.0
1480,control,3,19,returning,desktop,0,,0,239.5
10136,control,1,6,returning,mobile,0,,0,253.1
11869,control,1,4,returning,mobile,0,,0,110.0
4011,control,2,8,returning,mobile,1,170450.34,0,211.0
10166,treatment,1,5,returning,mobile,0,,0,106.9
563,treatment,3,15,new,desktop,0,,0,92.3
7489,control,1,7,new,desktop,0,,0,156.3
11912,treatment,3,19,new,mobile,0,,0,162.2
3245,control,3,15,returning,mobile,0,,0,205.6
8580,control,2,9,new,mobile,0,,0,123.0
9323,control,2,10,returning,mobile,0,,0,148.3
8448,treatment,1,7,returning,mobile,0,,0,128.6
10057,control,3,21,returning,mobile,0,,0,182.6
8912,treatment,3,19,returning,mobile,1,216557.77,0,116.0
7769,treatment,3,16,returning,mobile,0,,0,221.3
4150,control,1,2,returning,mobile,0,,0,200.5
1003,control,3,17,new,desktop,1,59869.9,0,112.9
6347,treatment,2,13,new,mobile,0,,0,128.5
6106,treatment,2,13,returning,mobile,0,,0,160.5
10832,control,3,16,returning,desktop,0,,0,187.6
9148,control,2,9,returning,desktop,0,,0,201.7
5801,control,2,9,returning,mobile,0,,1,234.6
863,treatment,1,5,new,mobile,0,,0,150.3
5614,treatment,2,14,returning,mobile,0,,0,151.4
7755,control,2,12,returning,mobile,1,105293.39,0,223.6
3080,control,1,2,returning,mobile,1,87836.56,0,198.1
3852,control,1,7,new,mobile,1,358320.66,0,229.0
2628,control,2,9,returning,desktop,0,,0,228.8
593,control,3,21,returning,mobile,0,,0,185.3
8401,treatment,1,2,returning,mobile,0,,0,97.5
3283,control,3,15,returning,mobile,0,,0,129.0
1865,treatment,1,4,returning,desktop,0,,0,133.8
5392,control,2,12,new,mobile,0,,0,239.4
3470,treatment,1,5,new,mobile,0,,0,147.1
5712,treatment,2,12,new,mobile,0,,0,135.5
181,treatment,1,7,new,mobile,1,209635.72,0,233.8
7713,control,2,10,new,mobile,0,,0,68.5
8999,treatment,3,20,returning,mobile,1,165786.69,0,172.5
6334,control,3,19,new,mobile,0,,0,190.7
6331,control,1,3,returning,mobile,0,,0,215.7
2756,treatment,3,20,new,mobile,0,,0,151.4
34,control,1,5,returning,desktop,0,,0,147.0
7564,control,2,9,returning,desktop,0,,0,252.6
3308,control,3,20,returning,mobile,0,,0,130.3
8954,treatment,1,2,new,mobile,0,,1,196.2
1767,treatment,2,10,new,desktop,0,,0,87.9
5514,control,2,9,new,desktop,0,,0,224.0
4025,treatment,3,17,returning,mobile,0,,1,115.4
6828,treatment,2,10,new,mobile,0,,0,217.0
7449,control,3,19,returning,mobile,0,,0,184.1
6912,treatment,2,11,returning,desktop,0,,0,160.1
1905,treatment,1,2,returning,mobile,0,,0,77.6
7117,control,3,21,returning,mobile,0,,0,197.7
9368,treatment,1,3,new,mobile,0,,0,114.3
6884,treatment,2,10,returning,mobile,0,,0,152.0
6962,control,1,2,returning,mobile,0,,0,201.8
9444,control,3,20,new,desktop,0,,0,174.9
2930,treatment,2,13,new,mobile,0,,0,125.9
9670,treatment,2,8,new,mobile,0,,0,212.6
2175,control,1,1,new,desktop,0,,0,204.5
7827,treatment,3,16,returning,mobile,0,,0,136.6
3998,control,2,11,returning,desktop,0,,0,189.7
5077,control,1,3,returning,mobile,0,,0,227.9
901,control,1,4,returning,desktop,1,192449.7,0,181.5
8306,control,2,11,new,desktop,0,,0,190.1
6875,control,1,4,new,mobile,0,,0,213.6
10641,treatment,3,16,returning,mobile,0,,0,91.4
9189,treatment,2,8,returning,mobile,0,,0,161.5
9454,treatment,2,13,returning,mobile,0,,0,205.1
3471,control,1,5,returning,mobile,0,,0,244.8
4880,control,2,9,new,mobile,0,,0,183.1
1007,treatment,2,13,returning,desktop,1,680383.16,0,106.3
7055,control,1,6,new,mobile,0,,0,191.2
5806,treatment,3,18,returning,desktop,0,,0,88.8
4499,treatment,3,15,returning,desktop,0,,0,195.1
3884,control,3,15,returning,desktop,0,,0,166.0
93,control,1,1,new,mobile,0,,0,147.2
5524,treatment,2,11,returning,mobile,0,,0,179.2
10994,control,1,2,returning,mobile,0,,0,137.5
2158,control,3,21,new,mobile,1,201197.43,0,193.1
6233,treatment,3,21,returning,mobile,0,,0,163.1
8250,control,2,10,new,mobile,1,204167.89,0,259.3
9435,treatment,2,14,returning,mobile,0,,0,157.0
6076,treatment,3,19,new,mobile,0,,0,228.5
1419,treatment,1,4,returning,desktop,0,,1,88.0
3234,control,2,9,returning,mobile,0,,0,171.1
10673,control,1,5,returning,desktop,0,,0,151.3
3007,treatment,1,1,returning,desktop,0,,0,162.8
7214,treatment,2,14,returning,desktop,0,,0,158.7
1656,control,1,5,new,mobile,0,,0,109.0
7933,control,1,6,returning,mobile,0,,0,217.9
9613,treatment,2,13,new,mobile,0,,0,166.6
10537,treatment,3,16,new,mobile,0,,0,79.5
6965,control,2,8,new,desktop,0,,0,161.3
2929,control,2,8,new,mobile,0,,0,154.7
1502,treatment,1,7,new,mobile,0,,0,128.2
7304,control,3,19,returning,mobile,0,,0,204.6
7841,treatment,1,7,new,desktop,0,,0,135.2
7721,control,2,13,returning,mobile,0,,0,202.4
9648,treatment,1,5,returning,desktop,0,,0,158.4
1428,control,2,8,returning,desktop,1,463308.59,0,242.8
6597,control,1,7,returning,mobile,0,,0,199.9
7741,treatment,2,14,returning,desktop,0,,0,141.4
8511,control,1,2,new,mobile,0,,0,209.1
7585,treatment,1,5,returning,mobile,0,,0,124.7
2778,treatment,1,2,returning,desktop,0,,0,188.1
10842,treatment,3,17,new,mobile,0,,0,195.3
9309,control,3,15,new,mobile,0,,0,211.8
10069,control,1,7,new,mobile,1,177057.43,0,88.2
7511,treatment,1,1,returning,mobile,0,,0,138.9
409,control,2,9,new,desktop,0,,0,182.7
1471,treatment,2,9,new,mobile,0,,0,192.1
7348,control,1,4,new,desktop,0,,0,152.2
10032,treatment,2,12,returning,mobile,1,169647.86,0,107.4
10810,treatment,2,11,returning,mobile,0,,0,129.1
1741,control,2,14,returning,desktop,0,,0,106.8
5122,control,1,5,new,mobile,0,,0,238.2
4084,control,3,21,returning,mobile,0,,0,189.6
6735,control,3,21,returning,mobile,0,,0,91.9
7554,control,1,5,new,mobile,0,,0,220.8
